"SID","entry","evaluation","replacement","entryInSNAFU","replacementInSNAFU","entryInTroyerEx","replacementInTroyerEx"
847,"dog","FOUND","dog",1,1,1,1
847,"cat","FOUND","cat",1,1,1,1
847,"otter","FOUND","otter",1,1,1,1
847,"sea manatee","EXCLUDE","EXCLUDE",0,0,0,0
847,"shark","FOUND","shark",1,1,1,1
847,"bengal tiger","FOUND","bengal tiger",1,1,1,1
847,"lion","FOUND","lion",1,1,1,1
847,"african elephant","FOUND","african elephant",0,0,1,1
847,"asian elephant","FOUND","asian elephant",0,0,1,1
847,"woolly mammoth","FOUND","woolly mammoth",1,1,1,1
847,"dinosaur","FOUND","dinosaur",1,1,1,1
847,"stingray","FOUND","stingray",1,1,1,1
847,"shrimp","FOUND","shrimp",1,1,1,1
847,"siberian cat","FOUND","siberian cat",0,0,1,1
847,"husky","FOUND","husky",1,1,1,1
847,"polar bear","FOUND","polar bear",1,1,1,1
847,"grizzly bear","FOUND","grizzly bear",1,1,1,1
847,"black bear","FOUND","black bear",1,1,1,1
847,"wolf","FOUND","wolf",1,1,1,1
847,"fox","FOUND","fox",1,1,1,1
847,"chimpanzee","FOUND","chimpanzee",1,1,1,1
847,"gorilla","FOUND","gorilla",1,1,1,1
848,"cat","FOUND","cat",1,1,1,1
848,"mouse","FOUND","mouse",1,1,1,1
848,"rat","FOUND","rat",1,1,1,1
848,"dog","FOUND","dog",1,1,1,1
848,"lion","FOUND","lion",1,1,1,1
848,"tiger","FOUND","tiger",1,1,1,1
848,"bengal tiger","FOUND","bengal tiger",1,1,1,1
848,"polar bear","FOUND","polar bear",1,1,1,1
848,"grizzly bear","FOUND","grizzly bear",1,1,1,1
848,"sun bear","FOUND","sun bear",1,1,1,1
848,"black bear","FOUND","black bear",1,1,1,1
848,"giraffe","FOUND","giraffe",1,1,1,1
848,"bear","FOUND","bear",1,1,1,1
848,"okapi","FOUND","okapi",1,1,1,1
848,"zebra","FOUND","zebra",1,1,1,1
848,"deer","FOUND","deer",1,1,1,1
848,"elk","FOUND","elk",1,1,1,1
848,"horse","FOUND","horse",1,1,1,1
848,"whale","FOUND","whale",1,1,1,1
848,"blue whale","FOUND","blue whale",1,1,1,1
848,"sperm whale","FOUND","sperm whale",1,1,1,1
848,"humpback whale","FOUND","humpback whale",1,1,1,1
848,"shark","FOUND","shark",1,1,1,1
848,"hammerhead shark","FOUND","hammerhead shark",1,1,1,1
848,"great white shark","FOUND","great white shark",1,1,1,1
848,"whale shark","FOUND","whale shark",1,1,1,1
848,"orca","FOUND","orca",1,1,1,1
848,"dolphin","FOUND","dolphin",1,1,1,1
848,"jellyfish","FOUND","jellyfish",1,1,1,1
848,"goldfish","FOUND","goldfish",1,1,1,1
849,"giraffe","FOUND","giraffe",1,1,1,1
849,"zebra","FOUND","zebra",1,1,1,1
849,"cat","FOUND","cat",1,1,1,1
849,"parrot","FOUND","parrot",1,1,1,1
849,"dog","FOUND","dog",1,1,1,1
849,"bunny","FOUND","bunny",1,1,1,1
849,"bird","FOUND","bird",1,1,1,1
849,"snake","FOUND","snake",1,1,1,1
849,"jellyfish","FOUND","jellyfish",1,1,1,1
849,"shark","FOUND","shark",1,1,1,1
849,"whale","FOUND","whale",1,1,1,1
849,"horse","FOUND","horse",1,1,1,1
849,"platypus","FOUND","platypus",1,1,1,1
849,"penguin","FOUND","penguin",1,1,1,1
849,"tiger","FOUND","tiger",1,1,1,1
849,"lion","FOUND","lion",1,1,1,1
849,"zebra","FOUND","zebra",1,1,1,1
849,"rhino","FOUND","rhino",1,1,1,1
849,"monkey","FOUND","monkey",1,1,1,1
849,"gorilla","FOUND","gorilla",1,1,1,1
849,"flamingo","FOUND","flamingo",1,1,1,1
849,"owl","FOUND","owl",1,1,1,1
849,"duck","FOUND","duck",1,1,1,1
849,"goose","FOUND","goose",1,1,1,1
849,"alligator","FOUND","alligator",1,1,1,1
849,"crocodile","FOUND","crocodile",1,1,1,1
850,"bear","FOUND","bear",1,1,1,1
850,"cheetah","FOUND","cheetah",1,1,1,1
850,"snake","FOUND","snake",1,1,1,1
850,"bobcat","FOUND","bobcat",1,1,1,1
850,"cat","FOUND","cat",1,1,1,1
850,"parakeet","FOUND","parakeet",1,1,1,1
850,"raccoon","FOUND","raccoon",1,1,1,1
850,"rabbit","FOUND","rabbit",1,1,1,1
850,"jaguar","FOUND","jaguar",1,1,1,1
850,"kangaroo","FOUND","kangaroo",1,1,1,1
851,"dog","FOUND","dog",1,1,1,1
851,"bird","FOUND","bird",1,1,1,1
851,"human","FOUND","human",1,1,1,1
851,"monkey","FOUND","monkey",1,1,1,1
851,"dragon","FOUND","dragon",1,1,1,1
851,"unicorn","FOUND","unicorn",0,0,1,1
851,"griffin","REPLACE","griffon",0,0,1,0
851,"cat","FOUND","cat",1,1,1,1
851,"turtle","FOUND","turtle",1,1,1,1
851,"meerkat","FOUND","meerkat",1,1,1,1
851,"bobcat","FOUND","bobcat",1,1,1,1
851,"lion","FOUND","lion",1,1,1,1
851,"tiger","FOUND","tiger",1,1,1,1
851,"walrus","FOUND","walrus",1,1,1,1
851,"hippo","FOUND","hippo",0,0,1,1
851,"seal","FOUND","seal",1,1,1,1
851,"whale","FOUND","whale",1,1,1,1
851,"killer whale","FOUND","killer whale",1,1,1,1
851,"jellyfish","FOUND","jellyfish",1,1,1,1
851,"koi fish","FOUND","koi fish",0,0,0,0
851,"sucker fish","REPLACE","suckerfish",0,0,0,1
851,"manatee","FOUND","manatee",1,1,1,1
851,"alligator","FOUND","alligator",1,1,1,1
851,"crocodile","FOUND","crocodile",1,1,1,1
851,"iguana","FOUND","iguana",1,1,1,1
851,"ostrich","FOUND","ostrich",1,1,1,1
851,"ox","FOUND","ox",1,1,1,1
851,"mule","FOUND","mule",1,1,1,1
851,"donkey","FOUND","donkey",1,1,1,1
851,"horse","FOUND","horse",1,1,1,1
851,"camel","FOUND","camel",1,1,1,1
852,"cat","FOUND","cat",1,1,1,1
852,"dog","FOUND","dog",1,1,1,1
852,"iguana","FOUND","iguana",1,1,1,1
852,"elephant","FOUND","elephant",1,1,1,1
852,"tiger","FOUND","tiger",1,1,1,1
852,"manatee","FOUND","manatee",1,1,1,1
852,"lizard","FOUND","lizard",1,1,1,1
852,"penguin","FOUND","penguin",1,1,1,1
852,"hyena","FOUND","hyena",1,1,1,1
852,"cheetah","FOUND","cheetah",1,1,1,1
852,"worm","FOUND","worm",1,1,1,1
852,"antelope","FOUND","antelope",1,1,1,1
852,"anteater","FOUND","anteater",1,1,1,1
852,"hippo","FOUND","hippo",0,0,1,1
852,"crocodile","FOUND","crocodile",1,1,1,1
852,"alligator","FOUND","alligator",1,1,1,1
852,"seagull","FOUND","seagull",1,1,1,1
852,"cardinal","FOUND","cardinal",1,1,1,1
852,"ant","FOUND","ant",1,1,1,1
852,"spider","FOUND","spider",1,1,1,1
852,"bear","FOUND","bear",1,1,1,1
852,"fish","FOUND","fish",1,1,1,1
852,"shark","FOUND","shark",1,1,1,1
852,"octopus","FOUND","octopus",1,1,1,1
852,"mosquito","FOUND","mosquito",1,1,1,1
853,"dog","FOUND","dog",1,1,1,1
853,"cat","FOUND","cat",1,1,1,1
853,"fish","FOUND","fish",1,1,1,1
853,"crab","FOUND","crab",1,1,1,1
853,"shark","FOUND","shark",1,1,1,1
853,"whale","FOUND","whale",1,1,1,1
853,"manatee","FOUND","manatee",1,1,1,1
853,"snake","FOUND","snake",1,1,1,1
853,"walrus","FOUND","walrus",1,1,1,1
853,"otter","FOUND","otter",1,1,1,1
854,"dog","FOUND","dog",1,1,1,1
854,"cat","FOUND","cat",1,1,1,1
854,"dolphin","FOUND","dolphin",1,1,1,1
854,"crocodile","FOUND","crocodile",1,1,1,1
854,"sheep","FOUND","sheep",1,1,1,1
854,"bear","FOUND","bear",1,1,1,1
854,"pig","FOUND","pig",1,1,1,1
854,"cow","FOUND","cow",1,1,1,1
854,"cat","FOUND","cat",1,1,1,1
854,"insect","FOUND","insect",1,1,1,1
854,"parakeet","FOUND","parakeet",1,1,1,1
854,"rhino","FOUND","rhino",1,1,1,1
854,"lion","FOUND","lion",1,1,1,1
854,"giraffe","FOUND","giraffe",1,1,1,1
854,"hippo","FOUND","hippo",0,0,1,1
854,"deer","FOUND","deer",1,1,1,1
854,"gazelle","FOUND","gazelle",1,1,1,1
854,"meerkat","FOUND","meerkat",1,1,1,1
854,"fish","FOUND","fish",1,1,1,1
854,"goldfish","FOUND","goldfish",1,1,1,1
854,"bird","FOUND","bird",1,1,1,1
854,"frog","FOUND","frog",1,1,1,1
855,"lion","FOUND","lion",1,1,1,1
855,"zebra","FOUND","zebra",1,1,1,1
855,"giraffe","FOUND","giraffe",1,1,1,1
855,"alligator","FOUND","alligator",1,1,1,1
855,"gazelle","FOUND","gazelle",1,1,1,1
855,"wildebeest","FOUND","wildebeest",1,1,1,1
855,"bear","FOUND","bear",1,1,1,1
855,"salmon","FOUND","salmon",1,1,1,1
855,"whale","FOUND","whale",1,1,1,1
855,"squid","FOUND","squid",1,1,1,1
855,"octopus","FOUND","octopus",1,1,1,1
855,"shellfish","FOUND","shellfish",0,0,1,1
855,"crab","FOUND","crab",1,1,1,1
855,"snail","FOUND","snail",1,1,1,1
855,"dog","FOUND","dog",1,1,1,1
855,"cat","FOUND","cat",1,1,1,1
855,"mouse","FOUND","mouse",1,1,1,1
855,"canary","FOUND","canary",1,1,1,1
855,"eagle","FOUND","eagle",1,1,1,1
855,"blackbird","FOUND","blackbird",1,1,1,1
855,"crow","FOUND","crow",1,1,1,1
855,"lion","FOUND","lion",1,1,1,1
855,"dolphin","FOUND","dolphin",1,1,1,1
855,"anglerfish","FOUND","anglerfish",1,1,1,1
855,"puma","FOUND","puma",1,1,1,1
855,"rabbit","FOUND","rabbit",1,1,1,1
855,"squirrel","FOUND","squirrel",1,1,1,1
855,"mole","FOUND","mole",1,1,1,1
855,"chipmunk","FOUND","chipmunk",1,1,1,1
856,"lion","FOUND","lion",1,1,1,1
856,"tiger","FOUND","tiger",1,1,1,1
856,"bear","FOUND","bear",1,1,1,1
856,"monkey","FOUND","monkey",1,1,1,1
856,"caterpillar","FOUND","caterpillar",1,1,1,1
856,"dog","FOUND","dog",1,1,1,1
856,"cat","FOUND","cat",1,1,1,1
856,"german shepherd","FOUND","german shepherd",1,1,1,1
856,"chicken","FOUND","chicken",1,1,1,1
856,"goat","FOUND","goat",1,1,1,1
856,"cow","FOUND","cow",1,1,1,1
856,"squirrel","FOUND","squirrel",1,1,1,1
856,"deer","FOUND","deer",1,1,1,1
856,"polar bear","FOUND","polar bear",1,1,1,1
856,"bison","FOUND","bison",1,1,1,1
856,"sheep","FOUND","sheep",1,1,1,1
856,"orangutan","FOUND","orangutan",1,1,1,1
856,"bird","FOUND","bird",1,1,1,1
856,"grasshopper","FOUND","grasshopper",1,1,1,1
857,"cat","FOUND","cat",1,1,1,1
857,"dog","FOUND","dog",1,1,1,1
857,"lion","FOUND","lion",1,1,1,1
857,"shark","FOUND","shark",1,1,1,1
857,"dolphin","FOUND","dolphin",1,1,1,1
857,"blue jay","FOUND","blue jay",1,1,1,1
857,"fox","FOUND","fox",1,1,1,1
857,"monkey","FOUND","monkey",1,1,1,1
857,"gorilla","FOUND","gorilla",1,1,1,1
857,"snake","FOUND","snake",1,1,1,1
857,"giraffe","FOUND","giraffe",1,1,1,1
857,"alligator","FOUND","alligator",1,1,1,1
857,"goldfish","FOUND","goldfish",1,1,1,1
858,"cat","FOUND","cat",1,1,1,1
858,"kangaroo","FOUND","kangaroo",1,1,1,1
858,"dog","FOUND","dog",1,1,1,1
858,"rabbit","FOUND","rabbit",1,1,1,1
858,"shark","FOUND","shark",1,1,1,1
858,"octopus","FOUND","octopus",1,1,1,1
858,"cow","FOUND","cow",1,1,1,1
858,"chicken","FOUND","chicken",1,1,1,1
858,"rooster","FOUND","rooster",1,1,1,1
858,"frog","FOUND","frog",1,1,1,1
858,"toad","FOUND","toad",1,1,1,1
858,"chicken","FOUND","chicken",1,1,1,1
858,"turtle","FOUND","turtle",1,1,1,1
858,"lizard","FOUND","lizard",1,1,1,1
858,"whale","FOUND","whale",1,1,1,1
858,"fish","FOUND","fish",1,1,1,1
858,"shark","FOUND","shark",1,1,1,1
858,"octopus","FOUND","octopus",1,1,1,1
858,"gerbil","FOUND","gerbil",1,1,1,1
858,"hamster","FOUND","hamster",1,1,1,1
858,"dolphin","FOUND","dolphin",1,1,1,1
858,"starfish","FOUND","starfish",1,1,1,1
859,"dog","FOUND","dog",1,1,1,1
859,"cat","FOUND","cat",1,1,1,1
859,"parrot","FOUND","parrot",1,1,1,1
859,"bird","FOUND","bird",1,1,1,1
859,"toucan","FOUND","toucan",1,1,1,1
859,"butterfly","FOUND","butterfly",1,1,1,1
859,"lizard","FOUND","lizard",1,1,1,1
859,"horse","FOUND","horse",1,1,1,1
859,"cow","FOUND","cow",1,1,1,1
859,"chicken","FOUND","chicken",1,1,1,1
859,"donkey","FOUND","donkey",1,1,1,1
859,"goose","FOUND","goose",1,1,1,1
859,"dolphin","FOUND","dolphin",1,1,1,1
859,"whale","FOUND","whale",1,1,1,1
859,"killer whale","FOUND","killer whale",1,1,1,1
859,"shark","FOUND","shark",1,1,1,1
859,"eel","FOUND","eel",1,1,1,1
859,"fish","FOUND","fish",1,1,1,1
859,"catfish","FOUND","catfish",1,1,1,1
859,"blowfish","FOUND","blowfish",1,1,1,1
859,"pufferfish","FOUND","pufferfish",1,1,1,1
859,"shellfish","FOUND","shellfish",0,0,1,1
859,"goat","FOUND","goat",1,1,1,1
859,"lamb","FOUND","lamb",1,1,1,1
859,"donkey","FOUND","donkey",1,1,1,1
859,"elephant","FOUND","elephant",1,1,1,1
859,"zebra","FOUND","zebra",1,1,1,1
859,"flamingo","FOUND","flamingo",1,1,1,1
860,"dog","FOUND","dog",1,1,1,1
860,"cat","FOUND","cat",1,1,1,1
860,"bird","FOUND","bird",1,1,1,1
860,"parakeet","FOUND","parakeet",1,1,1,1
860,"cheetah","FOUND","cheetah",1,1,1,1
860,"lion","FOUND","lion",1,1,1,1
860,"rhino","FOUND","rhino",1,1,1,1
860,"frog","FOUND","frog",1,1,1,1
860,"gorilla","FOUND","gorilla",1,1,1,1
860,"ostrich","FOUND","ostrich",1,1,1,1
860,"lizard","FOUND","lizard",1,1,1,1
860,"cow","FOUND","cow",1,1,1,1
860,"goat","FOUND","goat",1,1,1,1
860,"chicken","FOUND","chicken",1,1,1,1
860,"rooster","FOUND","rooster",1,1,1,1
860,"puma","FOUND","puma",1,1,1,1
861,"dog","FOUND","dog",1,1,1,1
861,"cat","FOUND","cat",1,1,1,1
861,"bird","FOUND","bird",1,1,1,1
861,"snake","FOUND","snake",1,1,1,1
861,"rabbit","FOUND","rabbit",1,1,1,1
861,"bunny","FOUND","bunny",1,1,1,1
861,"ant","FOUND","ant",1,1,1,1
861,"anteater","FOUND","anteater",1,1,1,1
861,"mammoth","FOUND","mammoth",0,0,1,1
861,"sabertooth tiger","REPLACE","sabertoothed tiger",0,1,0,0
861,"tiger","FOUND","tiger",1,1,1,1
861,"lion","FOUND","lion",1,1,1,1
861,"bird","FOUND","bird",1,1,1,1
861,"eagle","FOUND","eagle",1,1,1,1
861,"camel","FOUND","camel",1,1,1,1
861,"horse","FOUND","horse",1,1,1,1
862,"dog","FOUND","dog",1,1,1,1
862,"cat","FOUND","cat",1,1,1,1
862,"ferret","FOUND","ferret",1,1,1,1
862,"pig","FOUND","pig",1,1,1,1
862,"cow","FOUND","cow",1,1,1,1
862,"chicken","FOUND","chicken",1,1,1,1
862,"dolphin","FOUND","dolphin",1,1,1,1
862,"gorilla","FOUND","gorilla",1,1,1,1
862,"sparrow","FOUND","sparrow",1,1,1,1
862,"crow","FOUND","crow",1,1,1,1
862,"frog","FOUND","frog",1,1,1,1
862,"mouse","FOUND","mouse",1,1,1,1
862,"rat","FOUND","rat",1,1,1,1
862,"horse","FOUND","horse",1,1,1,1
862,"llama","FOUND","llama",1,1,1,1
862,"chicken","FOUND","chicken",1,1,1,1
862,"giraffe","FOUND","giraffe",1,1,1,1
862,"rhinoceros","FOUND","rhinoceros",1,1,1,1
862,"shark","FOUND","shark",1,1,1,1
862,"toucan","FOUND","toucan",1,1,1,1
862,"lemur","FOUND","lemur",1,1,1,1
862,"monkey","FOUND","monkey",1,1,1,1
863,"dog","FOUND","dog",1,1,1,1
863,"cat","FOUND","cat",1,1,1,1
863,"chicken","FOUND","chicken",1,1,1,1
863,"cow","FOUND","cow",1,1,1,1
863,"giraffe","FOUND","giraffe",1,1,1,1
863,"lion","FOUND","lion",1,1,1,1
863,"antelope","FOUND","antelope",1,1,1,1
863,"hyena","FOUND","hyena",1,1,1,1
863,"tiger","FOUND","tiger",1,1,1,1
863,"lion","FOUND","lion",1,1,1,1
863,"snake","FOUND","snake",1,1,1,1
863,"penguin","FOUND","penguin",1,1,1,1
863,"bird","FOUND","bird",1,1,1,1
863,"skunk","FOUND","skunk",1,1,1,1
863,"anteater","FOUND","anteater",1,1,1,1
863,"eagle","FOUND","eagle",1,1,1,1
863,"bear","FOUND","bear",1,1,1,1
863,"polar bear","FOUND","polar bear",1,1,1,1
863,"puma","FOUND","puma",1,1,1,1
863,"mountain lion","FOUND","mountain lion",1,1,1,1
863,"ram","FOUND","ram",1,1,1,1
863,"bull","FOUND","bull",1,1,1,1
863,"horse","FOUND","horse",1,1,1,1
864,"dog","FOUND","dog",1,1,1,1
864,"cat","FOUND","cat",1,1,1,1
864,"snake","FOUND","snake",1,1,1,1
864,"gerbil","FOUND","gerbil",1,1,1,1
864,"cow","FOUND","cow",1,1,1,1
864,"mouse","FOUND","mouse",1,1,1,1
864,"deer","FOUND","deer",1,1,1,1
864,"pig","FOUND","pig",1,1,1,1
864,"horse","FOUND","horse",1,1,1,1
864,"ox","FOUND","ox",1,1,1,1
864,"bird","FOUND","bird",1,1,1,1
864,"pelican","FOUND","pelican",1,1,1,1
864,"eagle","FOUND","eagle",1,1,1,1
864,"rattlesnake","FOUND","rattlesnake",1,1,1,1
864,"scorpion","FOUND","scorpion",1,1,1,1
864,"seagull","FOUND","seagull",1,1,1,1
864,"alligator","FOUND","alligator",1,1,1,1
864,"lizard","FOUND","lizard",1,1,1,1
864,"spider","FOUND","spider",1,1,1,1
864,"coyote","FOUND","coyote",1,1,1,1
864,"wolf","FOUND","wolf",1,1,1,1
864,"bear","FOUND","bear",1,1,1,1
865,"dog","FOUND","dog",1,1,1,1
865,"zebra","FOUND","zebra",1,1,1,1
865,"goat","FOUND","goat",1,1,1,1
865,"bat","FOUND","bat",1,1,1,1
865,"baboon","FOUND","baboon",1,1,1,1
865,"elephant","FOUND","elephant",1,1,1,1
865,"giraffe","FOUND","giraffe",1,1,1,1
865,"turtle","FOUND","turtle",1,1,1,1
865,"horse","FOUND","horse",1,1,1,1
865,"mouse","FOUND","mouse",1,1,1,1
865,"lizard","FOUND","lizard",1,1,1,1
865,"alligator","FOUND","alligator",1,1,1,1
865,"chimpanzee","FOUND","chimpanzee",1,1,1,1
865,"bird","FOUND","bird",1,1,1,1
865,"owl","FOUND","owl",1,1,1,1
865,"groundhog","FOUND","groundhog",1,1,1,1
865,"raccoon","FOUND","raccoon",1,1,1,1
865,"fish","FOUND","fish",1,1,1,1
866,"dog","FOUND","dog",1,1,1,1
866,"cow","FOUND","cow",1,1,1,1
866,"elephant","FOUND","elephant",1,1,1,1
866,"giraffe","FOUND","giraffe",1,1,1,1
866,"groundhog","FOUND","groundhog",1,1,1,1
866,"squirrel","FOUND","squirrel",1,1,1,1
866,"raccoon","FOUND","raccoon",1,1,1,1
866,"possum","FOUND","possum",1,1,1,1
866,"deer","FOUND","deer",1,1,1,1
866,"cat","FOUND","cat",1,1,1,1
866,"mouse","FOUND","mouse",1,1,1,1
866,"fish","FOUND","fish",1,1,1,1
866,"eagle","FOUND","eagle",1,1,1,1
866,"canary","FOUND","canary",1,1,1,1
866,"crow","FOUND","crow",1,1,1,1
866,"bluebird","FOUND","bluebird",1,1,1,1
866,"mole","FOUND","mole",1,1,1,1
866,"vole","FOUND","vole",1,1,1,1
866,"ferret","FOUND","ferret",1,1,1,1
866,"lion","FOUND","lion",1,1,1,1
866,"tiger","FOUND","tiger",1,1,1,1
867,"ant","FOUND","ant",1,1,1,1
867,"dog","FOUND","dog",1,1,1,1
867,"cat","FOUND","cat",1,1,1,1
867,"squirrel","FOUND","squirrel",1,1,1,1
867,"elephant","FOUND","elephant",1,1,1,1
867,"zebra","FOUND","zebra",1,1,1,1
867,"hippo","FOUND","hippo",0,0,1,1
867,"crocodile","FOUND","crocodile",1,1,1,1
867,"shark","FOUND","shark",1,1,1,1
867,"sea cucumber","FOUND","sea cucumber",1,1,1,1
867,"stingray","FOUND","stingray",1,1,1,1
867,"octopus","FOUND","octopus",1,1,1,1
867,"jellyfish","FOUND","jellyfish",1,1,1,1
867,"bird","FOUND","bird",1,1,1,1
867,"blue jay","FOUND","blue jay",1,1,1,1
867,"cardinal","FOUND","cardinal",1,1,1,1
867,"hamster","FOUND","hamster",1,1,1,1
867,"mouse","FOUND","mouse",1,1,1,1
867,"rat","FOUND","rat",1,1,1,1
867,"beaver","FOUND","beaver",1,1,1,1
867,"crane","FOUND","crane",1,1,1,1
867,"mink","FOUND","mink",1,1,1,1
867,"lion","FOUND","lion",1,1,1,1
867,"bobcat","FOUND","bobcat",1,1,1,1
867,"panther","FOUND","panther",1,1,1,1
867,"jaguar","FOUND","jaguar",1,1,1,1
867,"frog","FOUND","frog",1,1,1,1
867,"lizard","FOUND","lizard",1,1,1,1
868,"cat","FOUND","cat",1,1,1,1
868,"fox","FOUND","fox",1,1,1,1
868,"wolf","FOUND","wolf",1,1,1,1
868,"dog","FOUND","dog",1,1,1,1
868,"lemur","FOUND","lemur",1,1,1,1
868,"chimpanzee","FOUND","chimpanzee",1,1,1,1
868,"gorilla","FOUND","gorilla",1,1,1,1
868,"orangutan","FOUND","orangutan",1,1,1,1
868,"bonobo","FOUND","bonobo",1,1,1,1
868,"whale","FOUND","whale",1,1,1,1
868,"dolphin","FOUND","dolphin",1,1,1,1
868,"fish","FOUND","fish",1,1,1,1
868,"shark","FOUND","shark",1,1,1,1
868,"dolphin","FOUND","dolphin",1,1,1,1
868,"eagle","FOUND","eagle",1,1,1,1
868,"woodpecker","FOUND","woodpecker",1,1,1,1
868,"blowfish","FOUND","blowfish",1,1,1,1
868,"swordfish","FOUND","swordfish",1,1,1,1
869,"cat","FOUND","cat",1,1,1,1
869,"dog","FOUND","dog",1,1,1,1
869,"bear","FOUND","bear",1,1,1,1
869,"hen","FOUND","hen",1,1,1,1
869,"elephant","FOUND","elephant",1,1,1,1
869,"giraffe","FOUND","giraffe",1,1,1,1
869,"zebra","FOUND","zebra",1,1,1,1
869,"tiger","FOUND","tiger",1,1,1,1
869,"salmon","FOUND","salmon",1,1,1,1
869,"shark","FOUND","shark",1,1,1,1
869,"whale","FOUND","whale",1,1,1,1
869,"fish","FOUND","fish",1,1,1,1
869,"cow","FOUND","cow",1,1,1,1
869,"pig","FOUND","pig",1,1,1,1
869,"hawk","FOUND","hawk",1,1,1,1
869,"chicken","FOUND","chicken",1,1,1,1
869,"bird","FOUND","bird",1,1,1,1
869,"insect","FOUND","insect",1,1,1,1
869,"crocodile","FOUND","crocodile",1,1,1,1
869,"guinea pig","FOUND","guinea pig",1,1,1,1
869,"fish","FOUND","fish",1,1,1,1
869,"pig","FOUND","pig",1,1,1,1
869,"chinchilla","FOUND","chinchilla",1,1,1,1
869,"hamster","FOUND","hamster",1,1,1,1
869,"gerbil","FOUND","gerbil",1,1,1,1
870,"tiger","FOUND","tiger",1,1,1,1
870,"lion","FOUND","lion",1,1,1,1
870,"bear","FOUND","bear",1,1,1,1
870,"eagle","FOUND","eagle",1,1,1,1
870,"cockroach","FOUND","cockroach",1,1,1,1
870,"ant","FOUND","ant",1,1,1,1
870,"falcon","FOUND","falcon",1,1,1,1
870,"flamingo","FOUND","flamingo",1,1,1,1
870,"roadrunner","FOUND","roadrunner",1,1,1,1
870,"kangaroo","FOUND","kangaroo",1,1,1,1
870,"tasmanian devil","FOUND","tasmanian devil",1,1,1,1
870,"zebra","FOUND","zebra",1,1,1,1
870,"leopard","FOUND","leopard",1,1,1,1
870,"mountain lion","FOUND","mountain lion",1,1,1,1
870,"cat","FOUND","cat",1,1,1,1
870,"chihuahua","FOUND","chihuahua",1,1,1,1
870,"golden retriever","FOUND","golden retriever",1,1,1,1
870,"wolf","FOUND","wolf",1,1,1,1
870,"pig","FOUND","pig",1,1,1,1
870,"cow","FOUND","cow",1,1,1,1
870,"horse","FOUND","horse",1,1,1,1
870,"gopher","FOUND","gopher",1,1,1,1
871,"aardvark","FOUND","aardvark",1,1,1,1
871,"bat","FOUND","bat",1,1,1,1
871,"cat","FOUND","cat",1,1,1,1
871,"dog","FOUND","dog",1,1,1,1
871,"elephant","FOUND","elephant",1,1,1,1
871,"fish","FOUND","fish",1,1,1,1
871,"giraffe","FOUND","giraffe",1,1,1,1
871,"iguana","FOUND","iguana",1,1,1,1
871,"jaguar","FOUND","jaguar",1,1,1,1
871,"monkey","FOUND","monkey",1,1,1,1
871,"gnat","FOUND","gnat",1,1,1,1
871,"praying mantis","FOUND","praying mantis",1,1,1,1
871,"bee","FOUND","bee",1,1,1,1
871,"beetle","FOUND","beetle",1,1,1,1
871,"bear","FOUND","bear",1,1,1,1
872,"okapi","FOUND","okapi",1,1,1,1
872,"lion","FOUND","lion",1,1,1,1
872,"snow leopard","FOUND","snow leopard",1,1,1,1
872,"otter","FOUND","otter",1,1,1,1
872,"eagle","FOUND","eagle",1,1,1,1
872,"snowy owl","FOUND","snowy owl",1,1,1,1
872,"bear","FOUND","bear",1,1,1,1
872,"boa constrictor","FOUND","boa constrictor",1,1,1,1
872,"green python","EXCLUDE","EXCLUDE",0,0,0,0
872,"kiwi bird","EXCLUDE","EXCLUDE",0,0,1,0
872,"cat","FOUND","cat",1,1,1,1
872,"black leopard","EXCLUDE","EXCLUDE",0,0,0,0
872,"tiger","FOUND","tiger",1,1,1,1
872,"elephant","FOUND","elephant",1,1,1,1
872,"crane","FOUND","crane",1,1,1,1
872,"parrot","FOUND","parrot",1,1,1,1
872,"armadillo","FOUND","armadillo",1,1,1,1
872,"copperhead","FOUND","copperhead",0,0,0,0
872,"canary","FOUND","canary",1,1,1,1
872,"sparrow","FOUND","sparrow",1,1,1,1
872,"horse","FOUND","horse",1,1,1,1
872,"grackle","FOUND","grackle",1,1,1,1
873,"frog","FOUND","frog",1,1,1,1
873,"toad","FOUND","toad",1,1,1,1
873,"cat","FOUND","cat",1,1,1,1
873,"dog","FOUND","dog",1,1,1,1
873,"whale","FOUND","whale",1,1,1,1
873,"fish","FOUND","fish",1,1,1,1
873,"dolphin","FOUND","dolphin",1,1,1,1
873,"shark","FOUND","shark",1,1,1,1
873,"chicken","FOUND","chicken",1,1,1,1
873,"sheep","FOUND","sheep",1,1,1,1
873,"wolf","FOUND","wolf",1,1,1,1
873,"human","FOUND","human",1,1,1,1
873,"rat","FOUND","rat",1,1,1,1
873,"snake","FOUND","snake",1,1,1,1
873,"anaconda","FOUND","anaconda",1,1,1,1
873,"bird","FOUND","bird",1,1,1,1
873,"salamander","FOUND","salamander",1,1,1,1
874,"cat","FOUND","cat",1,1,1,1
874,"dog","FOUND","dog",1,1,1,1
874,"dinosaur","FOUND","dinosaur",1,1,1,1
874,"sabertooth tiger","REPLACE","sabertoothed tiger",0,1,0,0
874,"lion","FOUND","lion",1,1,1,1
874,"jaguar","FOUND","jaguar",1,1,1,1
874,"panther","FOUND","panther",1,1,1,1
874,"beetle","FOUND","beetle",1,1,1,1
874,"dragonfly","FOUND","dragonfly",1,1,1,1
