"Subject","Fluency_Item","norms_snafu_associative","v","subject","response","troyer_fluid_switch","troyer_static_switch","version","response_match","switch_match"
88,"worm",1,"V1",88,"worm",1,1,"V1",1,1
88,"bug",0,"V1",88,"bug",0,0,"V1",1,1
88,"fox",1,"V1",88,"fox",1,1,"V1",1,1
88,"coyote",0,"V1",88,"coyote",0,0,"V1",1,1
88,"wolf",0,"V1",88,"wolf",0,0,"V1",1,1
88,"squirrel",0,"V1",88,"squirrel",1,1,"V1",1,0
88,"mole",0,"V1",88,"mole",1,1,"V1",1,0
88,"groundhog",0,"V1",88,"groundhog",1,1,"V1",1,0
88,"wolverine",0,"V1",88,"wolverine",1,1,"V1",1,0
89,"horse",1,"V1",89,"horse",1,1,"V1",1,1
89,"bee",1,"V1",89,"bee",1,1,"V1",1,1
89,"dog",1,"V1",89,"dog",1,1,"V1",1,1
89,"cat",0,"V1",89,"cat",0,0,"V1",1,1
89,"hamster",0,"V1",89,"hamster",0,0,"V1",1,1
89,"rabbit",0,"V1",89,"rabbit",0,0,"V1",1,1
89,"snake",1,"V1",89,"snake",0,0,"V1",1,0
89,"dolphin",1,"V1",89,"dolphin",1,1,"V1",1,1
89,"hippo",1,"V1",89,"hippo",0,0,"V1",1,0
89,"giraffe",1,"V1",89,"giraffe",0,1,"V1",1,0
89,"tiger",0,"V1",89,"tiger",1,1,"V1",1,0
89,"lion",0,"V1",89,"lion",0,0,"V1",1,1
89,"cheetah",0,"V1",89,"cheetah",0,0,"V1",1,1
89,"zebra",0,"V1",89,"zebra",0,1,"V1",1,1
89,"rat",1,"V1",89,"rat",1,1,"V1",1,1
89,"mouse",0,"V1",89,"mouse",0,0,"V1",1,1
89,"bird",0,"V1",89,"bird",1,1,"V1",1,0
89,"fish",1,"V1",89,"fish",0,0,"V1",1,0
89,"shark",0,"V1",89,"shark",0,1,"V1",1,1
89,"stingray",0,"V1",89,"stingray",0,0,"V1",1,1
89,"starfish",0,"V1",89,"starfish",0,0,"V1",1,1
90,"anteater",1,"V1",90,"anteater",1,1,"V1",1,1
90,"lion",1,"V1",90,"lion",1,1,"V1",1,1
90,"lemur",0,"V1",90,"lemur",0,0,"V1",1,1
90,"emu",1,"V1",90,"emu",1,1,"V1",1,1
90,"ostrich",0,"V1",90,"ostrich",0,0,"V1",1,1
90,"tiger",0,"V1",90,"tiger",1,1,"V1",1,0
90,"elephant",0,"V1",90,"elephant",0,0,"V1",1,1
90,"bee",1,"V1",90,"bee",1,1,"V1",1,1
90,"tasmaniandevil",1,"V1",90,"tasmaniandevil",1,1,"V1",1,1
90,"gopher",1,"V1",90,"gopher",1,1,"V1",1,1
90,"groundhog",0,"V1",90,"groundhog",0,0,"V1",1,1
90,"otter",0,"V1",90,"otter",1,1,"V1",1,0
90,"bear",1,"V1",90,"bear",1,1,"V1",1,1
90,"cockroach",1,"V1",90,"cockroach",1,1,"V1",1,1
90,"snake",1,"V1",90,"snake",1,1,"V1",1,1
90,"frog",0,"V1",90,"frog",0,0,"V1",1,1
90,"salamander",0,"V1",90,"salamander",0,0,"V1",1,1
90,"turtle",0,"V1",90,"turtle",0,0,"V1",1,1
90,"cat",1,"V1",90,"cat",0,1,"V1",1,0
90,"dog",0,"V1",90,"dog",0,0,"V1",1,1
90,"mountainlion",1,"V1",90,"mountainlion",1,1,"V1",1,1
90,"goldfish",1,"V1",90,"goldfish",1,1,"V1",1,1
91,"baboon",1,"V1",91,"baboon",1,1,"V1",1,1
91,"cat",1,"V1",91,"cat",1,1,"V1",1,1
91,"dog",0,"V1",91,"dog",0,0,"V1",1,1
91,"fish",1,"V1",91,"fish",0,0,"V1",1,0
91,"bird",1,"V1",91,"bird",0,0,"V1",1,0
91,"snake",1,"V1",91,"snake",0,0,"V1",1,0
91,"worm",1,"V1",91,"worm",1,1,"V1",1,1
91,"butterfly",0,"V1",91,"butterfly",0,0,"V1",1,1
91,"bear",1,"V1",91,"bear",1,1,"V1",1,1
91,"flamingo",1,"V1",91,"flamingo",1,1,"V1",1,1
91,"octopus",1,"V1",91,"octopus",1,1,"V1",1,1
91,"whale",0,"V1",91,"whale",0,0,"V1",1,1
91,"starfish",0,"V1",91,"starfish",0,0,"V1",1,1
91,"chinchilla",1,"V1",91,"chinchilla",1,1,"V1",1,1
91,"hamster",0,"V1",91,"hamster",0,0,"V1",1,1
91,"guineapig",0,"V1",91,"guineapig",0,0,"V1",1,1
91,"tiger",1,"V1",91,"tiger",1,1,"V1",1,1
91,"lion",0,"V1",91,"lion",0,0,"V1",1,1
91,"elephant",0,"V1",91,"elephant",0,0,"V1",1,1
91,"hippo",1,"V1",91,"hippo",0,1,"V1",1,0
91,"giraffe",1,"V1",91,"giraffe",0,0,"V1",1,0
91,"turtle",1,"V1",91,"turtle",1,1,"V1",1,1
92,"cat",0,"V1",92,"cat",0,0,"V1",1,1
92,"africanwilddog",1,"V1",92,"africanwilddog",1,1,"V1",1,1
92,"goat",1,"V1",92,"goat",1,1,"V1",1,1
92,"lion",1,"V1",92,"lion",1,1,"V1",1,1
92,"bear",1,"V1",92,"bear",1,1,"V1",1,1
92,"tiger",1,"V1",92,"tiger",1,1,"V1",1,1
92,"lion",0,"V1",92,"lion",0,0,"V1",1,1
92,"elephant",0,"V1",92,"elephant",0,0,"V1",1,1
92,"giraffe",0,"V1",92,"giraffe",0,1,"V1",1,1
92,"flamingo",1,"V1",92,"flamingo",1,1,"V1",1,1
92,"bass",1,"V1",92,"bass",1,1,"V1",1,1
92,"trout",0,"V1",92,"trout",0,0,"V1",1,1
92,"butterfly",1,"V1",92,"butterfly",1,1,"V1",1,1
92,"walleye",1,"V1",92,"walleye",1,1,"V1",1,1
92,"sturgeon",0,"V1",92,"sturgeon",0,0,"V1",1,1
92,"shark",0,"V1",92,"shark",0,0,"V1",1,1
92,"hammerheadshark",0,"V1",92,"hammerheadshark",0,0,"V1",1,1
92,"whale",0,"V1",92,"whale",0,0,"V1",1,1
92,"dolphin",0,"V1",92,"dolphin",0,0,"V1",1,1
92,"seagull",1,"V1",92,"seagull",0,0,"V1",1,0
92,"catfish",1,"V1",92,"catfish",0,0,"V1",1,0
92,"ant",1,"V1",92,"ant",1,1,"V1",1,1
92,"beetle",0,"V1",92,"beetle",0,0,"V1",1,1
92,"prairiedog",1,"V1",92,"prairiedog",1,1,"V1",1,1
92,"waterbuffalo",1,"V1",92,"waterbuffalo",1,1,"V1",1,1
92,"antelope",1,"V1",92,"antelope",0,0,"V1",1,0
92,"zebra",0,"V1",92,"zebra",0,1,"V1",1,1
93,"anteater",0,"V1",93,"anteater",0,0,"V1",1,1
93,"elephant",1,"V1",93,"elephant",1,1,"V1",1,1
93,"tiger",0,"V1",93,"tiger",0,0,"V1",1,1
93,"lion",0,"V1",93,"lion",0,0,"V1",1,1
93,"bear",1,"V1",93,"bear",1,1,"V1",1,1
93,"cub",0,"V1",93,"cub",0,0,"V1",1,1
93,"goat",1,"V1",93,"goat",1,1,"V1",1,1
93,"cow",0,"V1",93,"cow",0,0,"V1",1,1
93,"rooster",0,"V1",93,"rooster",0,0,"V1",1,1
93,"chicken",0,"V1",93,"chicken",0,0,"V1",1,1
93,"pig",0,"V1",93,"pig",0,0,"V1",1,1
93,"giraffe",1,"V1",93,"giraffe",1,1,"V1",1,1
93,"snake",1,"V1",93,"snake",1,1,"V1",1,1
93,"sloth",1,"V1",93,"sloth",1,1,"V1",1,1
93,"bird",1,"V1",93,"bird",1,1,"V1",1,1
93,"penguin",0,"V1",93,"penguin",0,0,"V1",1,1
93,"pelican",0,"V1",93,"pelican",0,0,"V1",1,1
93,"buffalo",1,"V1",93,"buffalo",1,1,"V1",1,1
93,"bison",0,"V1",93,"bison",0,0,"V1",1,1
93,"horse",1,"V1",93,"horse",1,1,"V1",1,1
93,"moose",1,"V1",93,"moose",1,1,"V1",1,1
93,"deer",0,"V1",93,"deer",0,0,"V1",1,1
93,"squirrel",0,"V1",93,"squirrel",1,1,"V1",1,0
93,"frog",1,"V1",93,"frog",1,1,"V1",1,1
93,"salamander",0,"V1",93,"salamander",0,0,"V1",1,1
93,"whale",0,"V1",93,"whale",0,0,"V1",1,1
93,"dolphin",0,"V1",93,"dolphin",0,0,"V1",1,1
93,"turtle",0,"V1",93,"turtle",0,0,"V1",1,1
93,"fish",0,"V1",93,"fish",0,0,"V1",1,1
93,"octopus",0,"V1",93,"octopus",0,0,"V1",1,1
93,"stingray",0,"V1",93,"stingray",0,0,"V1",1,1
93,"jellyfish",0,"V1",93,"jellyfish",0,0,"V1",1,1
93,"crab",0,"V1",93,"crab",0,0,"V1",1,1
93,"starfish",0,"V1",93,"starfish",0,0,"V1",1,1
94,"monkey",0,"V1",94,"monkey",1,1,"V1",1,0
94,"lion",0,"V1",94,"lion",1,1,"V1",1,0
94,"tiger",0,"V1",94,"tiger",0,0,"V1",1,1
94,"giraffe",0,"V1",94,"giraffe",1,1,"V1",1,0
94,"anteater",1,"V1",94,"anteater",1,1,"V1",1,1
94,"tick",1,"V1",94,"tick",1,1,"V1",1,1
94,"whale",1,"V1",94,"whale",1,1,"V1",1,1
94,"walrus",0,"V1",94,"walrus",0,0,"V1",1,1
94,"clam",0,"V1",94,"clam",0,0,"V1",1,1
94,"seaanemone",0,"V1",94,"seaanemone",0,0,"V1",1,1
94,"clownfish",1,"V1",94,"clownfish",0,0,"V1",1,0
94,"tiger",1,"V1",94,"tiger",1,1,"V1",1,1
94,"dog",1,"V1",94,"dog",1,1,"V1",1,1
94,"cat",0,"V1",94,"cat",0,0,"V1",1,1
94,"dolphin",1,"V1",94,"dolphin",1,1,"V1",1,1
94,"hyena",1,"V1",94,"hyena",1,1,"V1",1,1
94,"wolf",0,"V1",94,"wolf",1,1,"V1",1,0
94,"eagle",1,"V1",94,"eagle",1,1,"V1",1,1
94,"falcon",0,"V1",94,"falcon",0,0,"V1",1,1
94,"crow",0,"V1",94,"crow",0,0,"V1",1,1
94,"pigeon",0,"V1",94,"pigeon",0,0,"V1",1,1
94,"bobcat",1,"V1",94,"bobcat",1,1,"V1",1,1
95,"dog",0,"V1",95,"dog",0,0,"V1",1,1
95,"hamster",0,"V1",95,"hamster",0,0,"V1",1,1
95,"rat",0,"V1",95,"rat",0,1,"V1",1,1
95,"tiger",1,"V1",95,"tiger",1,1,"V1",1,1
95,"lion",0,"V1",95,"lion",0,0,"V1",1,1
95,"cheetah",0,"V1",95,"cheetah",0,0,"V1",1,1
95,"leopard",0,"V1",95,"leopard",0,0,"V1",1,1
95,"bobcat",0,"V1",95,"bobcat",0,0,"V1",1,1
95,"wolf",0,"V1",95,"wolf",1,1,"V1",1,0
95,"coyote",0,"V1",95,"coyote",0,0,"V1",1,1
95,"mouse",1,"V1",95,"mouse",1,1,"V1",1,1
95,"horse",1,"V1",95,"horse",1,1,"V1",1,1
95,"deer",1,"V1",95,"deer",1,1,"V1",1,1
95,"moose",0,"V1",95,"moose",0,0,"V1",1,1
95,"mule",1,"V1",95,"mule",1,1,"V1",1,1
95,"donkey",0,"V1",95,"donkey",0,0,"V1",1,1
95,"snake",0,"V1",95,"snake",1,1,"V1",1,0
95,"lizard",0,"V1",95,"lizard",0,0,"V1",1,1
95,"turtle",0,"V1",95,"turtle",0,0,"V1",1,1
95,"possum",1,"V1",95,"possum",1,1,"V1",1,1
95,"opossum",1,"V1",95,"opossum",0,0,"V1",1,0
95,"raccoon",0,"V1",95,"raccoon",0,0,"V1",1,1
96,"starling",1,"V1",96,"starling",1,1,"V1",1,1
96,"dog",1,"V1",96,"dog",1,1,"V1",1,1
96,"cat",0,"V1",96,"cat",0,0,"V1",1,1
96,"aardvark",1,"V1",96,"aardvark",1,1,"V1",1,1
96,"tiger",0,"V1",96,"tiger",1,1,"V1",1,0
96,"eel",1,"V1",96,"eel",1,1,"V1",1,1
96,"corydoras",1,"V1",96,"corydoras",0,0,"V1",1,0
96,"ocelot",1,"V1",96,"ocelot",0,1,"V1",1,0
96,"rattlesnake",1,"V1",96,"rattlesnake",1,1,"V1",1,1
96,"rat",1,"V1",96,"rat",1,1,"V1",1,1
96,"sheep",1,"V1",96,"sheep",1,1,"V1",1,1
96,"chicken",0,"V1",96,"chicken",0,0,"V1",1,1
96,"rabbit",1,"V1",96,"rabbit",1,1,"V1",1,1
97,"bear",1,"V1",97,"bear",1,1,"V1",1,1
97,"lion",1,"V1",97,"lion",1,1,"V1",1,1
97,"giraffe",0,"V1",97,"giraffe",0,0,"V1",1,1
97,"graytreefrog",1,"V1",97,"graytreefrog",1,1,"V1",1,1
97,"greentreefrog",0,"V1",97,"greentreefrog",0,0,"V1",1,1
97,"anole",0,"V1",97,"anole",0,0,"V1",1,1
97,"longtailedlizard",1,"V1",97,"longtailedlizard",0,0,"V1",1,0
97,"cat",1,"V1",97,"cat",1,1,"V1",1,1
97,"dog",0,"V1",97,"dog",0,0,"V1",1,1
97,"puma",1,"V1",97,"puma",1,1,"V1",1,1
97,"zebra",1,"V1",97,"zebra",1,1,"V1",1,1
97,"elephant",0,"V1",97,"elephant",0,0,"V1",1,1
97,"giraffe",0,"V1",97,"giraffe",0,0,"V1",1,1
97,"buffalo",0,"V1",97,"buffalo",0,0,"V1",1,1
97,"bison",0,"V1",97,"bison",0,1,"V1",1,1
97,"deer",0,"V1",97,"deer",0,0,"V1",1,1
97,"reindeer",0,"V1",97,"reindeer",0,0,"V1",1,1
97,"polarbear",0,"V1",97,"polarbear",0,1,"V1",1,1
97,"narwhal",0,"V1",97,"narwhal",0,0,"V1",1,1
97,"flounder",1,"V1",97,"flounder",0,1,"V1",1,0
97,"shrimp",0,"V1",97,"shrimp",0,0,"V1",1,1
97,"crab",1,"V1",97,"crab",0,0,"V1",1,0
97,"cow",1,"V1",97,"cow",1,1,"V1",1,1
97,"pig",0,"V1",97,"pig",0,0,"V1",1,1
97,"sheep",0,"V1",97,"sheep",0,0,"V1",1,1
97,"goat",0,"V1",97,"goat",0,0,"V1",1,1
97,"horse",0,"V1",97,"horse",0,0,"V1",1,1
97,"chicken",0,"V1",97,"chicken",0,0,"V1",1,1
97,"seagull",0,"V1",97,"seagull",0,1,"V1",1,1
97,"croaker",0,"V1",97,"croaker",0,0,"V1",1,1
97,"dolphin",1,"V1",97,"dolphin",0,0,"V1",1,0
97,"whale",0,"V1",97,"whale",0,0,"V1",1,1
98,"cat",0,"V1",98,"cat",0,0,"V1",1,1
98,"iguana",1,"V1",98,"iguana",0,0,"V1",1,0
98,"fish",1,"V1",98,"fish",0,0,"V1",1,0
98,"elephant",1,"V1",98,"elephant",1,1,"V1",1,1
98,"camel",0,"V1",98,"camel",0,0,"V1",1,1
98,"ant",1,"V1",98,"ant",1,1,"V1",1,1
98,"groundhog",1,"V1",98,"groundhog",1,1,"V1",1,1
98,"eagle",1,"V1",98,"eagle",1,1,"V1",1,1
98,"bird",0,"V1",98,"bird",0,0,"V1",1,1
98,"turtle",1,"V1",98,"turtle",0,1,"V1",1,0
98,"rabbit",1,"V1",98,"rabbit",0,0,"V1",1,0
98,"bunny",0,"V1",98,"bunny",0,0,"V1",1,1
98,"horse",1,"V1",98,"horse",1,1,"V1",1,1
98,"lizard",1,"V1",98,"lizard",1,1,"V1",1,1
98,"shark",1,"V1",98,"shark",1,1,"V1",1,1
98,"octopus",0,"V1",98,"octopus",0,0,"V1",1,1
98,"cow",1,"V1",98,"cow",1,1,"V1",1,1
98,"goat",0,"V1",98,"goat",0,0,"V1",1,1
98,"sheep",0,"V1",98,"sheep",0,0,"V1",1,1
98,"chicken",0,"V1",98,"chicken",0,0,"V1",1,1
98,"pig",0,"V1",98,"pig",0,0,"V1",1,1
98,"alligator",1,"V1",98,"alligator",1,1,"V1",1,1
98,"crocodile",0,"V1",98,"crocodile",0,0,"V1",1,1
99,"dog",0,"V1",99,"dog",0,0,"V1",1,1
99,"fish",1,"V1",99,"fish",0,0,"V1",1,0
99,"bird",1,"V1",99,"bird",0,0,"V1",1,0
99,"monkey",1,"V1",99,"monkey",1,1,"V1",1,1
99,"lizard",1,"V1",99,"lizard",1,1,"V1",1,1
99,"elephant",1,"V1",99,"elephant",1,1,"V1",1,1
99,"giraffe",0,"V1",99,"giraffe",0,0,"V1",1,1
99,"manatee",0,"V1",99,"manatee",1,1,"V1",1,0
99,"snake",1,"V1",99,"snake",1,1,"V1",1,1
99,"rat",1,"V1",99,"rat",1,1,"V1",1,1
99,"deer",1,"V1",99,"deer",1,1,"V1",1,1
99,"rhino",1,"V1",99,"rhino",1,1,"V1",1,1
100,"dog",0,"V1",100,"dog",0,0,"V1",1,1
100,"lizard",1,"V1",100,"lizard",1,1,"V1",1,1
100,"bird",1,"V1",100,"bird",1,1,"V1",1,1
100,"bug",1,"V1",100,"bug",1,1,"V1",1,1
100,"otter",1,"V1",100,"otter",1,1,"V1",1,1
100,"giraffe",1,"V1",100,"giraffe",1,1,"V1",1,1
100,"elephant",0,"V1",100,"elephant",0,0,"V1",1,1
100,"seal",1,"V1",100,"seal",1,1,"V1",1,1
100,"horse",1,"V1",100,"horse",1,1,"V1",1,1
100,"zebra",1,"V1",100,"zebra",1,1,"V1",1,1
100,"lion",0,"V1",100,"lion",0,0,"V1",1,1
100,"tiger",0,"V1",100,"tiger",0,1,"V1",1,1
100,"penguin",1,"V1",100,"penguin",1,1,"V1",1,1
100,"eagle",0,"V1",100,"eagle",0,0,"V1",1,1
100,"ox",1,"V1",100,"ox",1,1,"V1",1,1
100,"cow",1,"V1",100,"cow",0,0,"V1",1,0
100,"chicken",0,"V1",100,"chicken",0,1,"V1",1,1
100,"rooster",0,"V1",100,"rooster",0,0,"V1",1,1
100,"horse",0,"V1",100,"horse",0,0,"V1",1,1
101,"alligator",1,"V1",101,"alligator",1,1,"V1",1,1
101,"boar",1,"V1",101,"boar",1,1,"V1",1,1
101,"cat",1,"V1",101,"cat",1,1,"V1",1,1
101,"dog",0,"V1",101,"dog",0,0,"V1",1,1
101,"elephant",1,"V1",101,"elephant",1,1,"V1",1,1
101,"fish",1,"V1",101,"fish",1,1,"V1",1,1
101,"rat",1,"V1",101,"rat",1,1,"V1",1,1
101,"cow",1,"V1",101,"cow",1,1,"V1",1,1
101,"shark",1,"V1",101,"shark",1,1,"V1",1,1
101,"zebra",1,"V1",101,"zebra",1,1,"V1",1,1
101,"monkey",0,"V1",101,"monkey",1,1,"V1",1,0
101,"orangutan",0,"V1",101,"orangutan",0,0,"V1",1,1
101,"dolphin",1,"V1",101,"dolphin",1,1,"V1",1,1
101,"whale",0,"V1",101,"whale",0,0,"V1",1,1
101,"shark",0,"V1",101,"shark",0,0,"V1",1,1
101,"bird",1,"V1",101,"bird",1,1,"V1",1,1
101,"turtle",1,"V1",101,"turtle",0,0,"V1",1,0
101,"bat",1,"V1",101,"bat",1,1,"V1",1,1
104,"bird",1,"V1",104,"bird",0,0,"V1",1,0
104,"cat",1,"V1",104,"cat",0,0,"V1",1,0
104,"rabbit",0,"V1",104,"rabbit",0,0,"V1",1,1
104,"human",1,"V1",104,"human",1,1,"V1",1,1
104,"elephant",1,"V1",104,"elephant",1,1,"V1",1,1
104,"flamingo",1,"V1",104,"flamingo",1,1,"V1",1,1
104,"rhino",1,"V1",104,"rhino",1,1,"V1",1,1
104,"bobcat",1,"V1",104,"bobcat",1,1,"V1",1,1
104,"tiger",0,"V1",104,"tiger",0,0,"V1",1,1
104,"wolf",1,"V1",104,"wolf",1,1,"V1",1,1
104,"seal",1,"V1",104,"seal",1,1,"V1",1,1
104,"squirrel",1,"V1",104,"squirrel",1,1,"V1",1,1
104,"dolphin",1,"V1",104,"dolphin",1,1,"V1",1,1
104,"octopus",0,"V1",104,"octopus",0,0,"V1",1,1
104,"starfish",0,"V1",104,"starfish",0,0,"V1",1,1
104,"jellyfish",0,"V1",104,"jellyfish",0,0,"V1",1,1
104,"giraffe",1,"V1",104,"giraffe",1,1,"V1",1,1
104,"zebra",0,"V1",104,"zebra",0,0,"V1",1,1
104,"vulture",1,"V1",104,"vulture",1,1,"V1",1,1
104,"monkey",1,"V1",104,"monkey",1,1,"V1",1,1
104,"chimpanzee",0,"V1",104,"chimpanzee",0,0,"V1",1,1
104,"gorilla",0,"V1",104,"gorilla",0,0,"V1",1,1
104,"sloth",1,"V1",104,"sloth",1,1,"V1",1,1
105,"cat",1,"V1",105,"cat",1,1,"V1",1,1
105,"dog",0,"V1",105,"dog",0,0,"V1",1,1
105,"horse",1,"V1",105,"horse",1,1,"V1",1,1
105,"alligator",1,"V1",105,"alligator",1,1,"V1",1,1
105,"snake",0,"V1",105,"snake",0,0,"V1",1,1
105,"lion",1,"V1",105,"lion",1,1,"V1",1,1
105,"hippo",1,"V1",105,"hippo",0,0,"V1",1,0
105,"elephant",1,"V1",105,"elephant",0,0,"V1",1,0
105,"tiger",0,"V1",105,"tiger",0,1,"V1",1,1
105,"giraffe",0,"V1",105,"giraffe",1,1,"V1",1,0
105,"antelope",0,"V1",105,"antelope",0,0,"V1",1,1
105,"deer",1,"V1",105,"deer",0,1,"V1",1,0
105,"moose",0,"V1",105,"moose",0,0,"V1",1,1
105,"iguana",1,"V1",105,"iguana",1,1,"V1",1,1
105,"bird",1,"V1",105,"bird",0,0,"V1",1,0
105,"fish",1,"V1",105,"fish",0,0,"V1",1,0
105,"whale",0,"V1",105,"whale",0,1,"V1",1,1
105,"dolphin",0,"V1",105,"dolphin",0,0,"V1",1,1
105,"ant",0,"V1",105,"ant",1,1,"V1",1,0
105,"spider",1,"V1",105,"spider",0,0,"V1",1,0
105,"bat",1,"V1",105,"bat",1,1,"V1",1,1
105,"possum",1,"V1",105,"possum",1,1,"V1",1,1
105,"mouse",1,"V1",105,"mouse",1,1,"V1",1,1
105,"rat",0,"V1",105,"rat",0,0,"V1",1,1
106,"cat",0,"V1",106,"cat",0,0,"V1",1,1
106,"hamster",0,"V1",106,"hamster",0,0,"V1",1,1
106,"horse",1,"V1",106,"horse",1,1,"V1",1,1
106,"cow",0,"V1",106,"cow",0,0,"V1",1,1
106,"chicken",0,"V1",106,"chicken",0,0,"V1",1,1
106,"rooster",0,"V1",106,"rooster",0,0,"V1",1,1
106,"bird",1,"V1",106,"bird",0,1,"V1",1,0
106,"fish",1,"V1",106,"fish",0,0,"V1",1,0
106,"deer",1,"V1",106,"deer",1,1,"V1",1,1
106,"possum",1,"V1",106,"possum",1,1,"V1",1,1
106,"squirrel",1,"V1",106,"squirrel",1,1,"V1",1,1
106,"frog",1,"V1",106,"frog",1,1,"V1",1,1
106,"butterfly",1,"V1",106,"butterfly",1,1,"V1",1,1
106,"bee",0,"V1",106,"bee",0,0,"V1",1,1
106,"fly",0,"V1",106,"fly",0,0,"V1",1,1
106,"mouse",1,"V1",106,"mouse",1,1,"V1",1,1
106,"rat",0,"V1",106,"rat",0,0,"V1",1,1
106,"chipmunk",0,"V1",106,"chipmunk",0,0,"V1",1,1
801,"cat",1,"V1",801,"cat",0,0,"V1",1,0
801,"dog",0,"V1",801,"dog",0,0,"V1",1,1
801,"horse",1,"V1",801,"horse",1,1,"V1",1,1
801,"duck",1,"V1",801,"duck",1,1,"V1",1,1
801,"butterfly",1,"V1",801,"butterfly",1,1,"V1",1,1
801,"squirrel",1,"V1",801,"squirrel",1,1,"V1",1,1
801,"monkey",1,"V1",801,"monkey",1,1,"V1",1,1
801,"ant",1,"V1",801,"ant",1,1,"V1",1,1
801,"anteater",1,"V1",801,"anteater",1,1,"V1",1,1
801,"beetle",1,"V1",801,"beetle",1,1,"V1",1,1
801,"pig",1,"V1",801,"pig",1,1,"V1",1,1
801,"cow",0,"V1",801,"cow",0,0,"V1",1,1
801,"chicken",0,"V1",801,"chicken",0,0,"V1",1,1
801,"hen",0,"V1",801,"hen",0,0,"V1",1,1
801,"bull",1,"V1",801,"bull",0,0,"V1",1,0
801,"frog",1,"V1",801,"frog",1,1,"V1",1,1
802,"jaguar",0,"V1",802,"jaguar",0,0,"V1",1,1
802,"ocelot",0,"V1",802,"ocelot",0,0,"V1",1,1
802,"pigeon",1,"V1",802,"pigeon",1,1,"V1",1,1
802,"dove",0,"V1",802,"dove",0,0,"V1",1,1
802,"dog",1,"V1",802,"dog",1,1,"V1",1,1
802,"cat",0,"V1",802,"cat",0,0,"V1",1,1
802,"lizard",1,"V1",802,"lizard",1,1,"V1",1,1
802,"chicken",1,"V1",802,"chicken",1,1,"V1",1,1
802,"junglefowl",1,"V1",802,"junglefowl",0,0,"V1",1,0
802,"pelican",1,"V1",802,"pelican",0,0,"V1",1,0
802,"seagull",0,"V1",802,"seagull",0,0,"V1",1,1
802,"fish",1,"V1",802,"fish",0,1,"V1",1,0
803,"cat",0,"V1",803,"cat",0,0,"V1",1,1
803,"gerbil",0,"V1",803,"gerbil",0,0,"V1",1,1
803,"ferret",1,"V1",803,"ferret",0,0,"V1",1,0
803,"guineapig",1,"V1",803,"guineapig",0,0,"V1",1,0
803,"fish",1,"V1",803,"fish",0,0,"V1",1,0
803,"salmon",0,"V1",803,"salmon",0,1,"V1",1,1
803,"bass",0,"V1",803,"bass",0,0,"V1",1,1
803,"walleye",0,"V1",803,"walleye",0,0,"V1",1,1
803,"bluegill",1,"V1",803,"bluegill",0,0,"V1",1,0
803,"mouse",0,"V1",803,"mouse",1,1,"V1",1,0
803,"rat",0,"V1",803,"rat",0,0,"V1",1,1
803,"hamster",0,"V1",803,"hamster",0,0,"V1",1,1
803,"crocodile",1,"V1",803,"crocodile",1,1,"V1",1,1
803,"alligator",0,"V1",803,"alligator",0,0,"V1",1,1
803,"caiman",0,"V1",803,"caiman",0,0,"V1",1,1
803,"bat",1,"V1",803,"bat",1,1,"V1",1,1
803,"squirrel",1,"V1",803,"squirrel",1,1,"V1",1,1
803,"chipmunk",0,"V1",803,"chipmunk",0,0,"V1",1,1
803,"rabbit",0,"V1",803,"rabbit",0,0,"V1",1,1
803,"goldfish",0,"V1",803,"goldfish",0,1,"V1",1,1
804,"cat",0,"V1",804,"cat",0,0,"V1",1,1
804,"bird",1,"V1",804,"bird",0,0,"V1",1,0
804,"mantaray",1,"V1",804,"mantaray",1,1,"V1",1,1
804,"stingray",0,"V1",804,"stingray",0,0,"V1",1,1
804,"tiger",1,"V1",804,"tiger",1,1,"V1",1,1
804,"lion",0,"V1",804,"lion",0,0,"V1",1,1
804,"zebra",0,"V1",804,"zebra",0,1,"V1",1,1
804,"hippo",1,"V1",804,"hippo",0,0,"V1",1,0
804,"giraffe",1,"V1",804,"giraffe",0,0,"V1",1,0
804,"whale",1,"V1",804,"whale",1,1,"V1",1,1
804,"dolphin",0,"V1",804,"dolphin",0,0,"V1",1,1
804,"kiwi",1,"V1",804,"kiwi",1,1,"V1",1,1
804,"elephant",1,"V1",804,"elephant",1,1,"V1",1,1
804,"dodo",1,"V1",804,"dodo",1,1,"V1",1,1
804,"robin",0,"V1",804,"robin",0,0,"V1",1,1
804,"sparrow",0,"V1",804,"sparrow",0,0,"V1",1,1
804,"pigeon",0,"V1",804,"pigeon",0,0,"V1",1,1
804,"mouse",0,"V1",804,"mouse",1,1,"V1",1,0
804,"dinosaur",1,"V1",804,"dinosaur",1,1,"V1",1,1
804,"fish",1,"V1",804,"fish",1,1,"V1",1,1
804,"bluegill",1,"V1",804,"bluegill",0,0,"V1",1,0
804,"shark",1,"V1",804,"shark",0,0,"V1",1,0
804,"hammerheadshark",0,"V1",804,"hammerheadshark",0,0,"V1",1,1
805,"cat",0,"V1",805,"cat",0,0,"V1",1,1
805,"lizard",1,"V1",805,"lizard",1,1,"V1",1,1
805,"goat",1,"V1",805,"goat",1,1,"V1",1,1
805,"lion",1,"V1",805,"lion",1,1,"V1",1,1
805,"tiger",0,"V1",805,"tiger",0,0,"V1",1,1
805,"bear",1,"V1",805,"bear",1,1,"V1",1,1
