Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
849,horse,0.37309621730678355,4.76,0.0001
849,platypus,0.30734961642017544,2.69,0.125
849,penguin,0.3888209373710825,3.78,0.125
849,tiger,0.4293991101889263,4.3,0.1429
849,lion,0.5287590434181855,4.25,0.25
849,zebra,0.44709301963309955,3.4,0.0001
849,rhino,0.3747869095044729,3.57,0.0001
849,monkey,0.3069402327880856,4.07,0.0001
849,gorilla,0.5429598812111095,3.62,0.0001
849,flamingo,0.302952230286876,3.06,0.125
849,owl,0.3522962967811589,3.87,0.125
849,duck,0.317215314553718,4.21,0.0001
849,goose,0.6371378990469865,3.84,0.0001
849,alligator,0.3096533714594334,3.32,0.1429
849,crocodile,0.7675973157183913,3.49,0.0001
850,bear,0.0001,4.71,0.0001
850,cheetah,0.3205070542928605,3.2,0.0001
850,snake,0.3781791049272085,4.23,0.0001
850,bobcat,0.3349140829341164,2.8,0.1667
850,cat,0.3874376692534619,4.78,0.3333
850,parakeet,0.3580468097250029,2.48,0.2857
850,raccoon,0.24094237295500043,3.27,0.2857
850,rabbit,0.38766219373544586,4.05,0.2
850,jaguar,0.25142612459308844,3.51,0.1667
850,kangaroo,0.25092833673154935,3.5,0.0001
851,dog,0.0001,5.1,0.0001
851,bird,0.48985400383267064,4.63,0.0001
851,human,0.3797191787795122,5.35,0.0001
851,monkey,0.44075860874145945,4.07,0.0001
851,dragon,0.5024100673490834,4.41,0.0001
851,unicorn,0.4486700160446102,3.54,0.125
851,griffon,0.3994801702966583,2.37,0.125
851,cat,0.1868125116569075,4.78,0.0001
851,turtle,0.39595929070340397,3.91,0.2
851,meerkat,0.3542233278599429,2.49,0.0001
851,bobcat,0.46278946387984576,2.8,0.3333
851,lion,0.3813283924493046,4.25,0.0001
851,tiger,0.5287590434181855,4.3,0.25
851,walrus,0.28023819841906583,2.98,0.0001
851,hippo,0.4290674835136846,3.13,0.0001
851,seal,0.2850461090741707,4.3,0.0001
851,whale,0.4231381360420028,3.98,0.3333
851,killer whale,0.8146855341292096,3.86,0.4286
851,jellyfish,0.36816495355808787,3.25,0.1429
851,koi fish,0.29694816992787665,3.06,0.2857
851,suckerfish,0.4098375919962749,0.0001,0.4286
851,manatee,0.3518075058111827,2.74,0.125
851,alligator,0.5075743806953558,3.32,0.25
851,crocodile,0.7675973157183913,3.49,0.0001
851,iguana,0.45088211277595414,2.74,0.125
851,ostrich,0.3882148156544364,3.05,0.0001
851,ox,0.36736761033536935,3.47,0.0001
851,mule,0.23050281675170659,3.44,0.0001
851,donkey,0.5233868072309256,3.62,0.0001
851,horse,0.5119833360195963,4.76,0.0001
851,camel,0.3629060963770141,3.64,0.0001
852,cat,0.0001,4.78,0.0001
852,dog,0.6237586776418724,5.1,0.0001
852,iguana,0.36411303025720154,2.74,0.0001
852,elephant,0.4261465117473143,4.08,0.1429
852,tiger,0.5129784205874345,4.3,0.0001
852,manatee,0.3531032209406517,2.74,0.0001
852,lizard,0.3147651224257888,3.63,0.0001
852,penguin,0.3215345397426487,3.78,0.0001
852,hyena,0.30669840810459303,2.8,0.1429
852,cheetah,0.48418150078856703,3.2,0.4
852,worm,0.31120426731057427,3.77,0.0001
852,antelope,0.3135074989012947,3.08,0.0001
852,anteater,0.5740235702105237,2.28,0.4286
852,hippo,0.4382507625246961,3.13,0.0001
852,crocodile,0.4670738841130717,3.49,0.0001
852,alligator,0.7675973157183913,3.32,0.0001
852,seagull,0.32202979365925033,3.02,0.1429
852,cardinal,0.3434134818512731,3.9,0.125
852,ant,0.2697537703588574,3.86,0.125
852,spider,0.420240231667779,4.25,0.0001
852,bear,0.44527944131501696,4.71,0.0001
852,fish,0.3372105215903183,4.9,0.0001
852,shark,0.5343008496832359,4.1,0.0001
852,octopus,0.4552308781105461,3.46,0.0001
852,mosquito,0.30885332497212414,3.61,0.0001
853,dog,0.0001,5.1,0.0001
853,cat,0.6237586776418724,4.78,0.0001
853,fish,0.4610633754267154,4.9,0.0001
853,crab,0.46840993819281174,3.76,0.0001
853,shark,0.40783258596886074,4.1,0.0001
853,whale,0.4783327474667829,3.98,0.0001
853,manatee,0.5179818407990202,2.74,0.0001
853,snake,0.301445092364897,4.23,0.25
853,walrus,0.376583982812686,2.98,0.0001
853,otter,0.4555555962065404,3.37,0.0001
854,dog,0.0001,5.1,0.0001
854,cat,0.6237586776418724,4.78,0.0001
854,dolphin,0.318907658486542,3.67,0.0001
854,crocodile,0.35384990038578434,3.49,0.125
854,sheep,0.307314018403842,4.19,0.0001
854,bear,0.32934959837649225,4.71,0.0001
854,pig,0.34964789947321984,4.14,0.0001
854,cow,0.5070622080559183,4.14,0.0001
854,cat,0.4396570106857174,4.78,0.3333
854,insect,0.3873747318973124,3.76,0.1667
854,parakeet,0.21622201477132863,2.48,0.2857
854,rhino,0.30474180377944193,3.57,0.1429
854,lion,0.393895987237195,4.25,0.25
854,giraffe,0.40956235129219287,3.32,0.0001
854,hippo,0.512419551841061,3.13,0.0001
854,deer,0.2737987041555916,4.12,0.25
854,gazelle,0.3464118306847406,2.87,0.0001
854,meerkat,0.4563427537781971,2.49,0.0001
854,fish,0.3255090648840324,4.9,0.0001
854,goldfish,0.6582385948086868,3.28,0.2857
854,bird,0.30003206145369476,4.63,0.1429
854,frog,0.4476808864383377,3.89,0.0001
855,lion,0.0001,4.25,0.0001
855,zebra,0.44709301963309955,3.4,0.0001
855,giraffe,0.4528724633327149,3.32,0.0001
855,alligator,0.2865010857890318,3.32,0.0001
855,gazelle,0.334749342014133,2.87,0.1429
855,wildebeest,0.5815215565058915,2.52,0.0001
855,bear,0.433069114924275,4.71,0.1818
855,salmon,0.3488707531308807,4.01,0.0001
855,whale,0.4297871537107846,3.98,0.0001
855,squid,0.40653910567147933,3.44,0.2
855,octopus,0.7065013840802874,3.46,0.1429
855,shellfish,0.5180305978165333,3.15,0.0001
855,crab,0.6044175826764857,3.76,0.0001
855,snail,0.30897439799711923,3.67,0.0001
855,dog,0.3781336519780538,5.1,0.0001
855,cat,0.6237586776418724,4.78,0.0001
855,mouse,0.5705879372676009,4.31,0.0001
855,canary,0.33191205520899714,3.44,0.0001
855,eagle,0.28615974672807876,4.13,0.0001
855,blackbird,0.37761571460728094,2.91,0.0001
855,crow,0.4340101648992003,3.8,0.1429
855,lion,0.3624559330224131,4.25,0.0001
855,dolphin,0.30553248755919427,3.67,0.5
855,anglerfish,0.4210314056843296,1.61,0.2
855,puma,0.2701421975687446,3.22,0.1
855,rabbit,0.3225760887944611,4.05,0.2
855,squirrel,0.44196786393718746,3.69,0.1667
855,mole,0.29065188695785393,3.67,0.1667
855,chipmunk,0.4178228830014884,2.74,0.1429
856,lion,0.0001,4.25,0.0001
856,tiger,0.5287590434181855,4.3,0.25
856,bear,0.45064464243033664,4.71,0.0001
856,monkey,0.39073331496528585,4.07,0.0001
856,caterpillar,0.3456403558068507,3.38,0.0001
856,dog,0.3183251822403985,5.1,0.0001
856,cat,0.6237586776418724,4.78,0.0001
856,german shepherd,0.34716345382876335,3.86,0.0001
856,chicken,0.292117077790488,4.63,0.1667
856,goat,0.3768896505737327,4.02,0.0001
856,cow,0.44629529327254636,4.14,0.0001
856,squirrel,0.37327780280447165,3.69,0.1667
856,deer,0.44134053969889075,4.12,0.0001
856,polar bear,0.3605290672911561,3.89,0.1429
856,bison,0.2741608149872712,3.26,0.0001
856,sheep,0.28909199661147333,4.19,0.0001
856,orangutan,0.314321807557847,2.8,0.0001
856,bird,0.38371120296721295,4.63,0.0001
856,grasshopper,0.3012799794413119,3.03,0.0001
857,cat,0.0001,4.78,0.0001
857,dog,0.6237586776418724,5.1,0.0001
857,lion,0.3998823672329367,4.25,0.0001
857,shark,0.367881315301004,4.1,0.0001
857,dolphin,0.4062871613011956,3.67,0.1667
857,blue jay,0.17721080356716012,4.31,0.1667
857,fox,0.27518689448779776,4.66,0.0001
857,monkey,0.3304632548121119,4.07,0.2
857,gorilla,0.5429598812111095,3.62,0.0001
857,snake,0.3303487933716829,4.23,0.0001
857,giraffe,0.28885251710596815,3.32,0.0001
857,alligator,0.2865010857890318,3.32,0.0001
857,goldfish,0.2747021810569288,3.28,0.0001
858,cat,0.0001,4.78,0.0001
858,kangaroo,0.36363584706041274,3.5,0.1667
858,dog,0.3552557324806851,5.1,0.1667
858,rabbit,0.5229291303540531,4.05,0.0001
858,shark,0.3563731400278638,4.1,0.0001
858,octopus,0.4552308781105461,3.46,0.0001
858,cow,0.276009095631373,4.14,0.1429
858,chicken,0.4835791880000102,4.63,0.2
858,rooster,0.6102020858305408,3.31,0.0001
858,frog,0.37109341617963865,3.89,0.0001
858,toad,0.6834819483409336,3.34,0.0001
858,chicken,0.3246374651570647,4.63,0.0001
858,turtle,0.3446346097089632,3.91,0.2
858,lizard,0.47933041560418554,3.63,0.0001
858,whale,0.2687160624027871,3.98,0.0001
858,fish,0.48847782165979226,4.9,0.0001
858,shark,0.5343008496832359,4.1,0.0001
858,octopus,0.4552308781105461,3.46,0.0001
858,gerbil,0.3165680967978697,2.44,0.0001
858,hamster,0.6225326675295295,3.31,0.0001
858,dolphin,0.3014290513322688,3.67,0.0001
858,starfish,0.4284506775188931,3.0,0.2857
859,dog,0.0001,5.1,0.0001
859,cat,0.6237586776418724,4.78,0.0001
859,parrot,0.3811025413306326,3.49,0.2
859,bird,0.5972170069185448,4.63,0.0001
859,toucan,0.4731082373300053,2.36,0.0001
859,butterfly,0.2166638217527188,3.93,0.0001
859,lizard,0.23975675709616784,3.63,0.1429
859,horse,0.36169762113339576,4.76,0.0001
859,cow,0.5537185512529321,4.14,0.0001
859,chicken,0.4835791880000102,4.63,0.2
859,donkey,0.39850083449526463,3.62,0.0001
859,goose,0.39496180910808265,3.84,0.0001
859,dolphin,0.358127302458251,3.67,0.0001
859,whale,0.46004639817524906,3.98,0.1667
859,killer whale,0.8146855341292096,3.86,0.4286
859,shark,0.5016135703259038,4.1,0.0001
859,eel,0.4784995598394761,3.23,0.0001
859,fish,0.5182415404183602,4.9,0.0001
859,catfish,0.6409690059294098,3.35,0.3333
859,blowfish,0.5183531065904873,2.29,0.3333
859,pufferfish,0.6392171107624799,1.98,0.2857
859,shellfish,0.5591698795615049,3.15,0.2857
859,goat,0.22300856774812639,4.02,0.0001
859,lamb,0.46106136539023934,4.02,0.0001
859,donkey,0.3962285838824937,3.62,0.0001
859,elephant,0.49338027917030614,4.08,0.0001
859,zebra,0.3986454433345328,3.4,0.1429
859,flamingo,0.300502377217033,3.06,0.0001
860,dog,0.0001,5.1,0.0001
860,cat,0.6237586776418724,4.78,0.0001
860,bird,0.5016037867066757,4.63,0.0001
860,parakeet,0.6302737716436018,2.48,0.0001
860,cheetah,0.2822885464626095,3.2,0.1429
860,lion,0.47627769689067656,4.25,0.0001
860,rhino,0.393895987237195,3.57,0.25
860,frog,0.30359531435867515,3.89,0.0001
860,gorilla,0.3652787213116826,3.62,0.0001
860,ostrich,0.2871919504272984,3.05,0.0001
860,lizard,0.35995661430725423,3.63,0.0001
860,cow,0.3066512646111592,4.14,0.0001
860,goat,0.44629529327254636,4.02,0.0001
860,chicken,0.3768896505737327,4.63,0.0001
860,rooster,0.6102020858305408,3.31,0.0001
860,puma,0.29034455862407815,3.22,0.2
861,dog,0.0001,5.1,0.0001
861,cat,0.6237586776418724,4.78,0.0001
861,bird,0.5016037867066757,4.63,0.0001
861,snake,0.393693254646463,4.23,0.0001
861,rabbit,0.5071358378090258,4.05,0.0001
861,bunny,0.8379736246024897,3.88,0.0001
861,ant,0.22348619648091117,3.86,0.25
861,anteater,0.6011530687443682,2.28,0.5
861,mammoth,0.2852930361130025,3.4,0.0001
861,sabertoothed tiger,0.4165164227084728,0.0001,0.0833
861,tiger,0.8487783107244017,4.3,0.3333
861,lion,0.5287590434181855,4.25,0.25
861,bird,0.3282871937331867,4.63,0.0001
861,eagle,0.4946928053227808,4.13,0.0001
861,camel,0.37268151611650024,3.64,0.4
861,horse,0.3629060963770141,4.76,0.0001
862,dog,0.0001,5.1,0.0001
862,cat,0.6237586776418724,4.78,0.0001
862,ferret,0.4004061963298109,3.01,0.2
862,pig,0.4177376118123858,4.14,0.0001
862,cow,0.5070622080559183,4.14,0.0001
862,chicken,0.4835791880000102,4.63,0.2
862,dolphin,0.328777655204219,3.67,0.3333
862,gorilla,0.4331110311241887,3.62,0.1667
862,sparrow,0.2681333641004202,3.48,0.0001
862,crow,0.5163979176586132,3.8,0.2
862,frog,0.3687095032882527,3.89,0.25
862,mouse,0.393013885231261,4.31,0.0001
862,rat,0.6046930033878715,4.17,0.0001
862,horse,0.5351736989353207,4.76,0.0001
862,llama,0.45769328150008537,2.95,0.0001
862,chicken,0.3369568378488603,4.63,0.2
862,giraffe,0.2973876443382468,3.32,0.0001
862,rhinoceros,0.5855294986127069,2.85,0.125
862,shark,0.35266481860064247,4.1,0.125
862,toucan,0.2501429879588437,2.36,0.1429
862,lemur,0.43660057712787825,2.57,0.0001
862,monkey,0.4959759579529137,4.07,0.0001
863,dog,0.0001,5.1,0.0001
863,cat,0.6237586776418724,4.78,0.0001
863,chicken,0.4879924279499275,4.63,0.2
863,cow,0.4835791880000102,4.14,0.2
863,giraffe,0.36090774933109526,3.32,0.0001
863,lion,0.40956235129219287,4.25,0.0001
863,antelope,0.5058020761254071,3.08,0.1429
863,hyena,0.5544130307463666,2.8,0.0001
863,tiger,0.3534029993310376,4.3,0.0001
863,lion,0.5287590434181855,4.25,0.25
863,snake,0.332235612072057,4.23,0.0001
863,penguin,0.3498388898309497,3.78,0.0001
863,bird,0.5171125779489641,4.63,0.0001
863,skunk,0.3681918949681757,3.1,0.0001
863,anteater,0.35831337284948095,2.28,0.0001
863,eagle,0.3120895467607039,4.13,0.0001
863,bear,0.3474176629903192,4.71,0.0001
863,polar bear,0.7556167232897337,3.89,0.4286
863,puma,0.26898755730843105,3.22,0.1429
863,mountain lion,0.5367818215681236,4.13,0.0909
863,ram,0.24054702587286847,4.19,0.0001
863,bull,0.29535222078669565,4.34,0.0001
863,horse,0.45887936623634273,4.76,0.0001
864,dog,0.0001,5.1,0.0001
864,cat,0.6237586776418724,4.78,0.0001
864,snake,0.4411978121673301,4.23,0.0001
864,gerbil,0.4501485295750727,2.44,0.0001
864,cow,0.3525154579696188,4.14,0.0001
864,mouse,0.3686655301713614,4.31,0.3333
864,deer,0.3960175723705195,4.12,0.0001
864,pig,0.380283216913774,4.14,0.3333
864,horse,0.46682890189503734,4.76,0.0001
864,ox,0.264281143669283,3.47,0.25
864,bird,0.22390798103275256,4.63,0.0001
864,pelican,0.5196402553416627,3.07,0.0001
864,eagle,0.392310160664608,4.13,0.1429
864,rattlesnake,0.35215307279897645,2.87,0.2222
864,scorpion,0.45001978576849055,3.37,0.0001
864,seagull,0.2708169640113127,3.02,0.125
864,alligator,0.32202979365925033,3.32,0.1429
864,lizard,0.49342019559280503,3.63,0.1429
864,spider,0.4118683230624709,4.25,0.0001
864,coyote,0.3071938358797961,3.36,0.0001
864,wolf,0.5489451457701423,4.35,0.0001
864,bear,0.45870734867000285,4.71,0.0001
865,dog,0.0001,5.1,0.0001
865,zebra,0.32514934888451186,3.4,0.0001
865,goat,0.33391010406435484,4.02,0.0001
865,bat,0.3663936644781014,4.3,0.3333
865,baboon,0.34087091026679006,2.73,0.2
865,elephant,0.46179678702865523,4.08,0.2857
865,giraffe,0.5317287512193349,3.32,0.1429
865,turtle,0.33659273101542786,3.91,0.0001
865,horse,0.39884614103557414,4.76,0.0001
865,mouse,0.40555740689215125,4.31,0.25
865,lizard,0.34396577704233866,3.63,0.0001
865,alligator,0.49342019559280503,3.32,0.1429
865,chimpanzee,0.3128920381034117,2.96,0.0001
865,bird,0.3471548697398654,4.63,0.0001
865,owl,0.471534189595298,3.87,0.0001
865,groundhog,0.3885581003533589,2.9,0.125
865,raccoon,0.41371385018812346,3.27,0.125
865,fish,0.2426759237157896,4.9,0.0001
866,dog,0.0001,5.1,0.0001
866,cow,0.4576850906434975,4.14,0.0001
866,elephant,0.5324826980153902,4.08,0.0001
866,giraffe,0.5317287512193349,3.32,0.1429
866,groundhog,0.2872179256629269,2.9,0.0001
866,squirrel,0.47883667666315466,3.69,0.0001
866,raccoon,0.45847915775556103,3.27,0.0001
866,possum,0.6618594347934953,2.94,0.0001
866,deer,0.476818418255198,4.12,0.0001
866,cat,0.3540836102342333,4.78,0.0001
866,mouse,0.5705879372676009,4.31,0.0001
866,fish,0.4238638872396312,4.9,0.0001
866,eagle,0.36542429401160126,4.13,0.0001
866,canary,0.28615974672807876,3.44,0.0001
866,crow,0.3455273483323624,3.8,0.3333
866,bluebird,0.4627111646853773,2.91,0.0001
866,mole,0.1388567141895436,3.67,0.0001
866,vole,0.29080579349676305,2.64,0.5
866,ferret,0.468219211661153,3.01,0.2
866,lion,0.2673214834319124,4.25,0.2
866,tiger,0.5287590434181855,4.3,0.25
867,ant,0.0001,3.86,0.0001
867,dog,0.37178427720912244,5.1,0.0001
867,cat,0.6237586776418724,4.78,0.0001
867,squirrel,0.4034563698965544,3.69,0.1667
867,elephant,0.44429460361573003,4.08,0.1429
867,zebra,0.3986454433345328,3.4,0.1429
867,hippo,0.443146243456614,3.13,0.0001
867,crocodile,0.4670738841130717,3.49,0.0001
867,shark,0.4333198642204722,4.1,0.125
867,sea cucumber,0.3328058844176278,3.4,0.1
867,stingray,0.23048839909836893,2.93,0.1
867,octopus,0.3582134580427503,3.46,0.1429
867,jellyfish,0.586040310197519,3.25,0.0001
867,bird,0.2118021189255035,4.63,0.0001
867,blue jay,0.4400576795328087,4.31,0.2
867,cardinal,0.3479446878290967,3.9,0.0001
867,hamster,0.18810697035572999,3.31,0.0001
867,mouse,0.47310706894873045,4.31,0.1667
867,rat,0.6046930033878715,4.17,0.0001
867,beaver,0.45527846922677995,3.61,0.0001
867,crane,0.2830801449191176,3.92,0.0001
867,mink,0.25333374105125306,3.15,0.0001
867,lion,0.40335507508840684,4.25,0.0001
867,bobcat,0.3813283924493046,2.8,0.0001
867,panther,0.4928557828373137,3.65,0.0001
867,jaguar,0.582347189991554,3.51,0.1667
867,frog,0.23559418129931875,3.89,0.0001
867,lizard,0.4842712319006901,3.63,0.0001
868,cat,0.0001,4.78,0.0001
868,fox,0.36249403824430915,4.66,0.0001
868,wolf,0.5029350513284392,4.35,0.0001
868,dog,0.5260397568842751,5.1,0.0001
868,lemur,0.30195587446928296,2.57,0.0001
868,chimpanzee,0.5961919401647912,2.96,0.125
868,gorilla,0.6267826282198109,3.62,0.0001
868,orangutan,0.6503273088417192,2.8,0.125
868,bonobo,0.5632662419540932,2.38,0.0001
868,whale,0.28288944117732595,3.98,0.0001
868,dolphin,0.46004639817524906,3.67,0.1667
868,fish,0.43117270409430586,4.9,0.1667
868,shark,0.5343008496832359,4.1,0.0001
868,dolphin,0.4062871613011956,3.67,0.1667
868,eagle,0.32191321932511974,4.13,0.1667
868,woodpecker,0.4064653411259531,2.82,0.0001
868,blowfish,0.2987556690202696,2.29,0.0001
868,swordfish,0.5097188673553376,2.67,0.2857
869,cat,0.0001,4.78,0.0001
869,dog,0.6237586776418724,5.1,0.0001
869,bear,0.46636329670712706,4.71,0.0001
869,hen,0.309121290335603,3.56,0.3333
869,elephant,0.3544852276689412,4.08,0.1429
869,giraffe,0.5317287512193349,3.32,0.1429
869,zebra,0.4528724633327149,3.4,0.0001
869,tiger,0.3613058323254972,4.3,0.0001
869,salmon,0.3506328549463813,4.01,0.0001
869,shark,0.41258407777501427,4.1,0.0001
869,whale,0.4783327474667829,3.98,0.0001
869,fish,0.48847782165979226,4.9,0.0001
869,cow,0.4720727974246737,4.14,0.0001
869,pig,0.5070622080559183,4.14,0.0001
869,hawk,0.2474153791404079,3.81,0.0001
869,chicken,0.31295969037550364,4.63,0.2
869,bird,0.5380033785601342,4.63,0.0001
869,insect,0.4108287781632691,3.76,0.0001
869,crocodile,0.34933412366154126,3.49,0.0001
869,guinea pig,0.30090056173036706,3.8,0.0001
869,fish,0.33874821052852455,4.9,0.1
869,pig,0.3834765389057919,4.14,0.3333
869,chinchilla,0.2912824532498284,2.57,0.1429
869,hamster,0.5092359241955359,3.31,0.0001
869,gerbil,0.6225326675295295,2.44,0.0001
870,tiger,0.0001,4.3,0.0001
870,lion,0.5287590434181855,4.25,0.25
870,bear,0.4909899626699804,4.71,0.0001
870,eagle,0.3474176629903192,4.13,0.0001
870,cockroach,0.296148316932769,3.16,0.0001
870,ant,0.4738413806692596,3.86,0.0001
870,falcon,0.2711421466259687,3.74,0.1667
870,flamingo,0.2702813067224741,3.06,0.125
870,roadrunner,0.35170549939189855,2.4,0.0001
870,kangaroo,0.2779485315449185,3.5,0.0001
870,tasmanian devil,0.48131816327483157,3.18,0.0667
870,zebra,0.25236070212028006,3.4,0.1333
870,leopard,0.554449968317689,3.59,0.0001
870,mountain lion,0.5351025572447615,4.13,0.0909
870,cat,0.3878876609720616,4.78,0.0909
870,chihuahua,0.3535779493212514,3.21,0.0001
870,golden retriever,0.4377733681348308,2.98,0.0769
870,wolf,0.3278235994808195,4.35,0.0769
870,pig,0.4017004832771677,4.14,0.0001
870,cow,0.5070622080559183,4.14,0.0001
870,horse,0.5537185512529321,4.76,0.0001
870,gopher,0.352305414450684,2.87,0.0001
871,aardvark,0.0001,2.39,0.0001
871,bat,0.38544647082697114,4.3,0.0001
871,cat,0.4680997377995356,4.78,0.6667
871,dog,0.6237586776418724,5.1,0.0001
871,elephant,0.37632524868219264,4.08,0.0001
871,fish,0.3516731977553307,4.9,0.1429
871,giraffe,0.32246638590061005,3.32,0.0001
871,iguana,0.35253529652565496,2.74,0.0001
871,jaguar,0.24585422103980237,3.51,0.1667
871,monkey,0.28720521092686546,4.07,0.0001
871,gnat,0.28081889091164547,2.46,0.0001
871,praying mantis,0.36740910760890233,3.06,0.1818
871,bee,0.2675752229493922,4.09,0.0001
871,beetle,0.36237140404877,3.53,0.4
871,bear,0.2481130764595073,4.71,0.2
872,okapi,0.0001,1.85,0.0001
872,lion,0.41509620387451696,4.25,0.2
872,snow leopard,0.5574844396265057,3.56,0.125
872,otter,0.4259666085401601,3.37,0.125
872,eagle,0.2915922016737257,4.13,0.0001
872,snowy owl,0.40222884963713845,3.32,0.1429
872,bear,0.2692288926307873,4.71,0.1429
872,boa constrictor,0.2728739355942478,2.32,0.1538
872,green tree python,0.36849221402508126,3.73,0.0769
872,kiwi,0.182144572023623,3.33,0.1111
872,cat,0.24995275883043888,4.78,0.1429
872,black panther,0.3279353743038764,3.64,0.1111
872,tiger,0.4482424364446279,4.3,0.1111
872,elephant,0.5129784205874345,4.08,0.0001
872,crane,0.3748196433772073,3.92,0.1429
872,parrot,0.28626316883746517,3.49,0.2
872,armadillo,0.25333678473494037,2.7,0.125
872,copperhead,0.44274001036978206,2.28,0.0001
872,canary,0.3217503753740715,3.44,0.1429
872,sparrow,0.45112436599138683,3.48,0.3333
872,horse,0.30671840241335835,4.76,0.2
872,grackle,0.5428288608774293,1.72,0.0001
873,frog,0.0001,3.89,0.0001
873,toad,0.6834819483409336,3.34,0.0001
873,cat,0.28944544796761207,4.78,0.0001
873,dog,0.6237586776418724,5.1,0.0001
873,whale,0.3683471000949643,3.98,0.0001
873,fish,0.48847782165979226,4.9,0.0001
873,dolphin,0.43117270409430586,3.67,0.1667
873,shark,0.4062871613011956,4.1,0.1667
873,chicken,0.319686466956975,4.63,0.0001
873,sheep,0.38841369188656816,4.19,0.0001
873,wolf,0.4371046177572382,4.35,0.0001
873,human,0.4346824840220592,5.35,0.0001
873,rat,0.3712055031208512,4.17,0.0001
873,snake,0.5229016968033144,4.23,0.0001
873,anaconda,0.5715281856597669,2.97,0.25
873,bird,0.2373050935268316,4.63,0.125
873,salamander,0.3269282018717534,2.76,0.1111
874,cat,0.0001,4.78,0.0001
874,dog,0.6237586776418724,5.1,0.0001
874,dinosaur,0.3057790527185429,3.77,0.1429
874,sabertoothed tiger,0.2978558006972112,0.0001,0.0001
874,lion,0.5022763616183855,4.25,0.0833
874,jaguar,0.4344251423448986,3.51,0.0001
874,panther,0.582347189991554,3.65,0.1667
874,beetle,0.2989609639986899,3.53,0.0001
874,dragonfly,0.4625003928386018,3.03,0.1
874,ocelot,0.1785012687646701,2.34,0.1
874,lion,0.3079980348039717,4.25,0.1667
874,sea lion,0.7761137935668948,4.19,0.6667
874,seal,0.5033885882394009,4.3,0.5
874,shark,0.33615430688303394,4.1,0.0001
874,pleco,0.3791141970685312,1.28,0.1667
874,platypus,0.2094129668217236,2.69,0.25
874,caterpillar,0.2691438481050672,3.38,0.375
874,spider,0.4139507031708166,4.25,0.25
874,black widow,0.5833097457588708,4.06,0.125
874,wolverine,0.35965669179778015,3.44,0.0001
874,bear,0.39122223305871184,4.71,0.0001
874,bengal tiger,0.3000796730278822,3.59,0.2
874,crane,0.21545267756443964,3.92,0.0001
874,heron,0.38334641155711113,3.09,0.4
874,flamingo,0.4368634306099939,3.06,0.0001
874,polar bear,0.2762045080980571,3.89,0.0001
875,cat,0.0001,4.78,0.0001
875,dog,0.6237586776418724,5.1,0.0001
875,fish,0.5082364880357054,4.9,0.0001
875,bird,0.4946106208867136,4.63,0.0001
875,whale,0.39361531692309404,3.98,0.0001
875,dolphin,0.46004639817524906,3.67,0.1667
875,giraffe,0.3330575946727874,3.32,0.1667
875,elephant,0.5317287512193349,4.08,0.1429
875,hippo,0.5452487954133951,3.13,0.0001
875,flamingo,0.4844479632392289,3.06,0.25
875,parakeet,0.4371445958594551,2.48,0.0001
875,emu,0.27021380871354106,3.05,0.0001
875,rhino,0.3366321729172721,3.57,0.0001
875,rabbit,0.29356839604144,4.05,0.2
875,lizard,0.3818487374409376,3.63,0.0001
875,snake,0.4689230476663202,4.23,0.0001
875,shark,0.37372093650334204,4.1,0.25
875,mouse,0.33583734620525285,4.31,0.0001
875,rat,0.6046930033878715,4.17,0.0001
875,ferret,0.48544949142178195,3.01,0.4
875,guinea pig,0.5633644002690925,3.8,0.0001
875,hamster,0.6165143748468315,3.31,0.0001
875,gerbil,0.6225326675295295,2.44,0.0001
875,chinchilla,0.5783596594844012,2.57,0.2857
875,sugar glider,0.5281251794875619,3.08,0.1111
875,squirrel,0.3372445767004001,3.69,0.1111
875,chipmunk,0.626327545622425,2.74,0.0001
875,raccoon,0.4759831569495988,3.27,0.0001
875,possum,0.6618594347934953,2.94,0.0001
875,llama,0.38459135061815786,2.95,0.4
875,alpaca,0.7554728308075465,2.8,0.3333
876,elephant,0.0001,4.08,0.0001
876,giraffe,0.5317287512193349,3.32,0.1429
876,monkey,0.32872687194020234,4.07,0.0001
876,dog,0.4757702326580078,5.1,0.0001
876,cat,0.6237586776418724,4.78,0.0001
876,goose,0.3798571819828449,3.84,0.0001
876,swan,0.618747981657124,3.84,0.0001
876,penguin,0.37454546762806606,3.78,0.2857
876,monkey,0.37509842152993955,4.07,0.1429
876,gorilla,0.5429598812111095,3.62,0.0001
876,hummingbird,0.2877137845349327,2.96,0.0001
876,sparrow,0.5137903970276543,3.48,0.0001
876,eagle,0.3484738830634997,4.13,0.0001
876,snake,0.38515226599865626,4.23,0.0001
876,rat,0.5229016968033144,4.17,0.0001
876,mouse,0.6046930033878715,4.31,0.0001
876,cat,0.5705879372676009,4.78,0.0001
877,dog,0.0001,5.1,0.0001
877,cat,0.6237586776418724,4.78,0.0001
877,lizard,0.3640193444250397,3.63,0.0001
877,chicken,0.3812791384684995,4.63,0.2
877,turkey,0.4817422089008787,4.56,0.2
877,doe,0.265493405662406,3.84,0.0001
877,cow,0.34105919298991116,4.14,0.0001
877,deer,0.42504159590737656,4.12,0.0001
877,bear,0.4216487799750541,4.71,0.3333
877,shark,0.3526644791894281,4.1,0.25
